"","ID","sentence","Xmean","YMean","n","Xsd","Ysd"
"1952",1952,"She could n't  claim  that because there was no body and no proof of death.",23.0769230769231,-18.4615384615385,13,17.0218562367208,18.6396324383261
"1953",1953,"So if you have a united Africa country and they try, and what they are trying to do now, as I understand it, is trying to get more  help  from the West.",7.5,9.16666666666667,12,19.5982373975546,13.7895436890245
"1954",1954,"First, because my mother was left there who lost her 21 year old son, she was left in a torn down house under the foil, and third I wanted to go back to my own and  let  whatever is about to happen be.",5.71428571428571,5.71428571428571,14,25.332947751066,15.0457178749844
"1955",1955,"Meng made a living  painting  for movie theatres.",27.5,27.5,12,8.66025403784439,8.66025403784439
"1956",1956,"The mass campaigns combined with the international pressure, because there was tremendous international  pressure , put them in a situation where, they were forced I will not say that they went willingly to actually negotiate.",16.4285714285714,15.7142857142857,14,25.3003930821221,17.8516475060796
"1957",1957,"And that they found the bones here in this church -- in the church, I  mean  -- in the basement.",12.6666666666667,10.6666666666667,15,26.8505564365505,17.9151438998514
"1958",1958,"And then they suddenly take me out to Kroonstad and that was at the end of'87 or the beginning of'88 when -LSB- inaudible -RSB- practically all of Ebrahim's  trial .",8.57142857142857,10.7142857142857,14,23.8124540321439,13.2805732697661
"1959",1959,"Don't do anything that isn't right, try to  live  by that ethic, the Greek one you carry inside, live by it and you'll stay alive.",14.1666666666667,16.6666666666667,12,16.2135371797393,9.84731927834662
"1960",1960,"They covered the, you know, they buried the coffin and all, they were toyi-toying over there, I hear, and then we  came  home.",10,14,15,29.277002188456,15.4919333848297
"1961",1961,"Then he'd  get  arrested and then they'll put up a new beach sign and he'll go and cut that.",17.6923076923077,10,13,17.3943698524581,19.5789002074512
"1962",1962,"I used to get some of their literature and these books were always  hidden  away, so that's what made it even worse for me was, I would find these books shoved under the mattress or in the pillow case.",27.5,17.5,12,6.21581560508061,23.0118546524493
"1963",1963,"Oh I spell wrong, I've  forgotten .",14.6153846153846,7.69230769230769,13,22.9548050944258,21.6617351389673
"1964",1964,"People who lived in Zenica didn't  have  food either, people who were free.",20,-13.0769230769231,13,22.3606797749979,22.8708749958746
"1965",1965,"In the  process  of procuring them, I ran into a Firefighter Patrick Cleary, who works in the press office.",24.6153846153846,24.6153846153846,13,16.6410058867569,11.2660142429822
"1966",1966,"But my speaking is  terrible .",25.3846153846154,2.30769230769231,13,16.6410058867569,28.6222076232909
"1967",1967,"You know, every so often events would happen that required  help  of others, resourcefulness of one's own to survive, I mean, I would be on a train let's say, and somebody would recognize me, who had known me from the town, cause it wasn't all that far, I mean, and would yell at me.",22.5,22.5,12,9.65307299163423,9.65307299163423
"1968",1968,"It was the most frightening thing because my brother was out there, and children were  shot  at, students were shot at, and he had to be on the run.",25,27.5,12,17.3205080756888,8.66025403784439
"1969",1969,"People left their ambulances  taking  off on foot.",25.3846153846154,20.7692307692308,13,16.6410058867569,18.9127551586835
"1970",1970,"I still ca n't believe I  had  the nerve to do that to this day.",15.7142857142857,17.8571428571429,14,25.332947751066,14.7692880035521
"1971",1971,"I said okay, before we leave the house, let's  get  a shot out here.",20.8333333333333,20,12,17.2986249234563,15.9544807043493
"1972",1972,"But the permanent -LSB- usual -RSB- one was Chan ; but -LSB- he -RSB- did not interrogate along with the interrogators, it was different, but when leaving the interrogation room it was all covered with blankets, I just saw their feet ; that was  internal .",19.1666666666667,15,12,18.8092498199125,20.6705763652765
"1973",1973,"Incidentally, we would  like  to obtain a copy of the audio - recordings of this interview.",19.1666666666667,12.5,12,7.92961461098759,17.1225529107612
"1974",1974,"z get out of the car and there's  stuff  coming off the buildings.",8.75,10.625,16,28.0178514522438,14.3614066163451
"1975",1975,"But informal meetings, yes, but not, I ca n't say that we went with the UDF and went across and  had  a formal one, no I do n't remember that.",6.92307692307692,7.69230769230769,13,26.8900896814593,18.3275049010343
"1976",1976,"In Africa, we require new ideas, people that can think of - one of the things that they can think of is smaller industries, where they can  reduce  unemployment.",23.3333333333333,18.3333333333333,12,8.87625364598594,17.4945879077104
"1977",1977,"And it is so  unbelievable  for a person who you sit across and you, you, you think to yourself, ` ` Look, that it is impossible she is lying . '.",16.6666666666667,5.83333333333333,12,17.7525072919719,22.3437334445796
"1978",1978,"And then later I saw, one day later I saw that they took all the Bosnian registration plates of Muslim peoples cars and . . . I also  complained  about this but nothing.",18.4615384615385,11.5384615384615,13,23.0384294336491,23.0384294336491
"1979",1979,"Well, yeah, I think that there are, depending on the circumstances there were certain talents that were especially helpful and uh, uh, the, the capacity to retain a kind of infantile uh, faith that things will  work  out all right.",15.8333333333333,13.3333333333333,12,17.2986249234563,17.2328087371066
"1980",1980,"Mrs . Chea Leang : It is noted that these are unrelated points, what was  brought  up by the lawyer concerning the request to study the case file.",17.3333333333333,17.3333333333333,15,24.6306042692149,14.8644670591441
"1981",1981,"Why don't we explain the fact that your corneas were  scratched , burned, and you were still trying to figure out MONTEL WILLIAMS SHOW you need to save.",20.8333333333333,-12.5,12,2.88675134594813,17.6454990398015
"1982",1982,"Yeah she stayed there . . . So I  had  a lot of, I had a lot of friends here, ` ` Oh I'm from L dz . '.",22.3076923076923,17.6923076923077,13,17.8670302297491,19.2153784566105
"1983",1983,"So it never  happens  like this, so it never happens again.",19.2857142857143,-16.4285714285714,14,21.290765681316,16.9193302545856
"1984",1984,"He didn't like  gossips , he didn't like . . ., but those who had him as a friend, had a real friend and those were his real friends.",22.3076923076923,-8.46153846153846,13,17.8670302297491,25.1151195650992
"1985",1985,"I could  point  the building out on the scene.",22.5,17.5,12,8.66025403784439,17.1225529107612
"1986",1986,"But at the same time we were  going  to reconnaissance and things like that.",20.7692307692308,17.6923076923077,13,16.5637850251377,15.8922654950168
"1987",1987,"When I  replaced  Nat, I kept the same organisation.",28.3333333333333,23.3333333333333,12,5.77350269189626,17.7525072919719
"1988",1988,"The remarks of Mr . Marcel Lemonde are not  incorrect .",28.3333333333333,-8.33333333333333,12,3.89249472080761,28.5508583960538
"1989",1989,"It was the most frightening thing because my brother was out there, and children were shot at, students were shot at, and he had to be on the  run .",19.1666666666667,13.3333333333333,12,18.8092498199125,21.8812220588311
"1990",1990,"This was like about a good, a few minutes after the first building had  collapsed .",23.0769230769231,13.8461538461538,13,16.5250392761083,22.1880078490092
"1991",1991,"Because they did  crimes .",24.6153846153846,24.6153846153846,13,16.6410058867569,11.2660142429822
"1992",1992,"At that point I just didn t know what was going on and why this was  happening .",-4.16666666666667,7.5,12,28.1096338494744,16.0255477852765
"1993",1993,"They knew, they were not, you know, politically very active and things  like  that but they were supportive.",8.57142857142857,8.57142857142857,14,26.269942712345,16.5748386032949
"1994",1994,"So we are from another building, we went down and they  knew  where the one Trade was at.",20.9090909090909,20.9090909090909,11,19.2117388356939,13.7510330190466
"1995",1995,"As for prisoners who were injured during interrogation, there were medics who  went  around and treated them, the medic Soeung, the medic chairman Try.",28,28,10,6.32455532033676,6.32455532033676
"1996",1996,"They, they knew who they would, I  mean  it was curiously enough, he was a very intelligent man, but he was a very uh, cruel man and I don't, I really don't know what, uh the outcome was, if he was uh, if he was prosecuted or not, I -- this, this part is kind of hazy for me.",-4,11,10,28.7518115371304,14.4913767461894
"1997",1997,"We go down and start  walking  towards the building.",28,28,10,6.32455532033676,6.32455532033676
"1998",1998,"Like I said, I don't know where the hell central sent them, but the people who were familiar with the area, who were the leaders of this group, they  knew  where they were going.",20,20,12,23.3549683248457,14.7709789175199
"1999",1999,"And communal police  came  to me and wrote me a fine.",30,30,10,0,0
"2000",2000,"So, you are saying that before the arrests of the leaders, those  events  occurred in 77, 78.",2.72727272727273,10.9090909090909,11,26.866674186028,12.2102788293679
"2001",2001,"So then we were available, they  assigned  us to the call, they said to switch over to Citywide.",28,22,10,6.32455532033676,19.3218356615859
"2002",2002,"I thought, ` ` Well . . .'' I crawled under -- it was like uh, um, not bar, a, a metal bar dividing us and I crawled under, under the bar and I line up again and I coming from the, the doctor that sorts us out and he looked straight at me and he says -- and he  recognize  me -- and he says, ` ` But you're so young . '.",26,26,10,9.66091783079296,9.66091783079296
"2003",2003,"Uh, yeah, I uh, my recollection you will find is very poor when it comes to -- that time of my life was uh, I wanted to uh, sixteen, seventeen, eighteen year old, I wanted to  live  the life of uh, care -- being carefree.",12.7272727272727,18.1818181818182,11,27.6010539983201,14.709304414677
"2004",2004,"But I  know  they were asking for units to come back.",23.6363636363636,23.6363636363636,11,18.0403587950613,12.0604537831105
"2005",2005,"This being said, the term was used more broadly to identify anything that goes wrong, anything in  opposition .",16.6666666666667,16.6666666666667,12,23.4843597212092,14.9747261825525
"2006",2006,"You ask me whether such rules were  written  on the walls, on the blackboard for instance.",2.30769230769231,6.92307692307692,13,27.7350098112615,11.0940039245046
"2007",2007,"A few moments later, I was  talking  to Chief Cassano, and we decided go back down south to look for Chief Galvin, who we thought was missing.",24.5454545454545,24.5454545454545,11,18.0906806746658,12.1355975243384
"2008",2008,"I  know  the General Staff had a map identifying the plots allocated to each unit, that Prey Sr extended from Bakou village to Prey Sr prison ( created under the Sangkum and where I had been detained myself ), that the production was sufficient to feed S-21, and that in 1978, the surplus was even distributed to the Central Committee.",24.5454545454545,19.0909090909091,11,18.0906806746658,20.2259958738973
"2009",2009,"We  got  back in the vehicles and we moved them up Vesey going towards Broadway.",30,30,10,0,0
"2010",2010,"That meant the place where they  held  them.",17.5,17.5,12,23.0118546524493,14.2222616792382
"2011",2011,"And eventually at the end of the year, no and with the second one she made this row, she went and saw Rajbansi apparently, or so she said, and when she spoke to him he said that there is a govender in that school who's  causing  a lot of trouble.",16,17,10,19.5505043981536,15.6702123647242
"2012",2012,"I  gave  you the only indications I was in a position to provide, concerning M-13A and M-13B.",27,21,10,6.74948557710553,19.1195071996
"2013",2013,"Neil tried to  help  somebody and he got behind the building.",12.5,15,12,26.3283462864992,14.4599761096244
"2014",2014,"My authority was to  send  orders to my subordinates.",21.8181818181818,21.8181818181818,11,18.3402190925746,12.5045446283996
"2015",2015,"In the final stage, there was an additional inclusion of one female interrogator who was the wife of a cadre at S-21 for the interrogation based on my selection because one male interrogator  abused  a female victim.",19,22,10,19.6920739836559,12.2927259430572
"2016",2016,"Sinija can  have  three legs or four legs.",0.909090909090909,3.63636363636364,11,25.8667916273145,14.3336856898198
"2017",2017,"Those who were blamed for more serious offences were sent to M-13A, for which I was responsible, in Am Leang, where they were shackled, interrogated and  smashed .",30,24,10,0,18.9736659610103
"2018",2018,"Army roadblock, lights and things, they let me go, they come to the roadblock, okay they  get  through as well.",15,17.5,12,27.1360210119987,15.4478595163331
"2019",2019,"The showers would  shoot  out was cold water.",25,25,10,9.7182531580755,9.7182531580755
"2020",2020,"We began to -- we began to speak and  discuss  about the long term, how we're going to attack this operation.",28,26,10,6.32455532033676,12.6491106406735
"2021",2021,"Anyway he, I don't know how he did it or what he did, but anyway in a few days he was able to clear it up and I was discharged before they  took  the people to the gas chamber.",10,-10,10,0,0
"2022",2022,"Let's leave the others out and  take  them, because they are the largest group.",8,8,15,28.8345031416976,13.7321312465119
"2023",2023," According  to Richard they say they had a driver.",8.18181818181818,10.9090909090909,11,20.8893187146837,10.4446593573419
"2024",2024,"If a 747 out of Newark  topped  off with jet fuel crashes into the 80th story of one of the stories, will it topple the top 30 stories ? '.",2,7,10,23.4757558155453,14.1813649241218
"2025",2025,"I say, my house is full, the forest out there is  full  with army, everything is armed, someone can kill you, they wont see it is you so don't come back no more.",21,24,10,19.1195071996,10.7496769977314
"2026",2026,"The Written Record of Interview was  suspended  at 11 : 45 a.m..",30,30,10,0,0
"2027",2027,"And so we  came  across this one, this one meadow, we found it, I remember this well, there was this hill.",28,28,10,6.32455532033676,6.32455532033676
"2028",2028,"Well, . . . hid or  hid  the children in basements until it stopped . . . When we were, we hoped and then we returned fire too . . . I guess there were someone who gave us some weapons, to grown men I mean.",17,20,10,18.8856206322871,11.5470053837925
"2029",2029,"I had no means of  getting  a laissez-passer allowing me to move around the whole country.",30,-18,10,0,25.298221281347
"2030",2030,"Since Nath's era, there were four types of torture that were used with the approval from Son Sen : One,  beating  the detainees with a stick, two electroshocks, three covering the head with a plastic bag to suffocate, and four covering the mouth and nose with a towel and pour cold water from a kettle.",20.9090909090909,17.2727272727273,11,18.1408629643385,17.3729151790418
"2031",2031,"I could have sworn my partner was behind me, and I'm  running .",14.1666666666667,16.6666666666667,12,26.7847763183537,14.9747261825525
"2032",2032,"It was the beginning of the big uprising and then one day suddenly it just  exploded .",20,20,12,23.3549683248457,14.7709789175199
"2033",2033,"And if you see what has happened since 1994, okay, change has  taken  place.",21.8181818181818,21.8181818181818,11,17.7866139656663,11.6774841624228
"2034",2034,"There is nothing around you, it all burned down, those are all ruins, its been 20 years and it is all  overgrown  and I just I wouldnt be able zo be up there I mean you are not afraid of anything now and those relations between neighbors and stuff would get better with time but its just that when you live through something like that it leaves you with something, a sort of fear to be hones.",25,17,10,10.8012344973464,22.1359436211787
"2035",2035,"The superior ( Son Sen ) even asked him to  participate  in meetings on production and security without me.",19,22,10,19.1195071996,11.3529242439509
"2036",2036,"A few moments later, I was talking to Chief Cassano, and we decided go back down south to look for Chief Galvin, who we thought was  missing .",9.09090909090909,6.36363636363636,11,20.7145096270925,14.3336856898198
"2037",2037,"Perhaps we will have to ask you a number of other  questions .",7.27272727272727,8.18181818181818,11,19.5401684183679,9.81649817214043
"2038",2038,"You ca n't have the minority still I mean so many years down the line after Zimbabwe have reached independence you ca n't  have  the minority possessing the bulk of the land.",12.5,-5,12,27.0100991213556,21.5322168769582
"2039",2039,"He was  tired  after that.",28,28,10,6.32455532033676,6.32455532033676
"2040",2040,"You  go  into auto pilot and you try to do what you have to do, and all I could think about was where's Paul, where's Paul.",22.7272727272727,22.7272727272727,11,17.9392915639995,11.908743922773
"2041",2041,"I'd like us to  take  you back a little.",12.7272727272727,15.4545454545455,11,22.401298663653,12.1355975243384
"2042",2042,"I was told that's got the, the -- that it was  made  from the Jewish bodies.",15,12,10,18.4089350286454,18.1352940116473
"2043",2043,"I'll see if I can  dig  him up . '.",0,7,10,21.0818510677892,9.48683298050514
"2044",2044,"I remember Dr . Cherson saying that we have no time, because there was a doctor there also that wanted to do, you  know , multi traumas with sterile -- with water and everything for the burns.",12.3076923076923,13.0769230769231,13,22.0430813612216,15.4836555678428
"2045",2045,"And when we  arrived  with these two soldiers, they were more in a wonder where we came from . . . They asked you who we were, then they also asked us if we wanted to eat something.",30,30,12,0,0
"2046",2046,"And that, after, a tremendous breakdown, I could hardly  walk .",26.6666666666667,-16.6666666666667,12,4.92365963917331,22.2928171609085
"2047",2047,"Now our group, we had to  leave  Sunday afternoon because we've got to come back to work.",20.7142857142857,20.7142857142857,14,21.6490489093937,13.8476800135706
"2048",2048,"He just jumped, so I am not going to say that, that kind of thing also did n't  happen , you know.",19.2307692307692,-16.9230769230769,13,22.159098380251,18.8788309068718
"2049",2049,"Let me  speak  in details as follows.",15,15,16,26.8328157299975,15.4919333848297
"2050",2050,"Uh, yeah, I uh, my recollection you will find is very  poor  when it comes to -- that time of my life was uh, I wanted to uh, sixteen, seventeen, eighteen year old, I wanted to live the life of uh, care -- being carefree.",14.1666666666667,6.66666666666667,12,26.7847763183537,25.3460892925169
"2051",2051,"But informal meetings, yes, but not, I ca n't say that we went with the UDF and went across and had a formal one, no I do n't  remember  that.",15,-22.5,12,27.1360210119987,13.5680105059994
"2052",2052,"Regarding torture by  removing  the nails, that idea, Duch instructed that this was a secondary method of torture to avoid having wounds all over their bodies, whenever the other methods had not been successful, those four or five other methods.",10,11.875,16,28.2842712474619,14.7054411698527
"2053",2053,"Somebody yelled to  run .",14.375,14.375,16,26.5753645318366,15.0416089564913
"2054",2054,"That  developed  into, I came home and suddenly I find myself facing the responsibilities of a new life.",16.1538461538462,18.4615384615385,13,23.2875007741855,15.191090506255
"2055",2055,"They may not have agreed to all the politics but there was  heightened  activity in the country.",28.3333333333333,28.3333333333333,12,3.89249472080762,3.89249472080762
"2056",2056,"And we  had  numbers on the, only uniforms.",26.6666666666667,26.6666666666667,12,8.87625364598595,8.87625364598595
"2057",2057,"I said : ` ` I have nothing to swathe them with'', so he  gave  us the bandages and they came to swathe the wounds and he said to me : ` ` Get out''.",30,30,12,0,0
"2058",2058,"But the permanent -LSB- usual -RSB- one was Chan ; but -LSB- he -RSB- did not interrogate along with the interrogators, it was different, but when leaving the interrogation room it was all  covered  with blankets, I just saw their feet ; that was internal.",20.7692307692308,23.0769230769231,13,22.5320284859643,13.1558702896054
"2059",2059,"There was somebody that was  unconscious  that a couple of the guys were carrying with us.",24.1666666666667,21.6666666666667,12,17.2986249234563,18.5047086554812
"2060",2060,"I could have  sworn  my partner was behind me, and I'm running.",11.5384615384615,10.7692307692308,13,19.9357943768463,13.821202589704
"2061",2061,"Line against Autonomy, against HVO here, here against Chetniks and the people . . . People were using connections to call home to see if Autonomous people really made it inside, they wanted to  withdraw , to check if their family was captured.",8.46153846153846,7.69230769230769,13,27.3392739010365,19.6442723432922
"2062",2062,"Aaaa . . . I believe they can not  sleep  from all they have on their conscious.",13.8461538461538,-11.5384615384615,13,20.6310694255297,16.2512326948624
"2063",2063,"I went to Muhamed Avdic, he used to  lived  at my friends home basement, he lived there for free.",20.7692307692308,20.7692307692308,13,18.009968749528,13.2045058354705
"2064",2064," Seeing  me ( Vorn Vet ) in charge of Industry which had tens of thousands of people, Brother Pol began to suspect me . '.",23.8461538461538,23.8461538461538,13,16.6024403519792,11.2089707663561
"2065",2065,"I don't  know  if you -- you know, there were various points on the site now that we are all aware of.",4.16666666666667,-16.6666666666667,12,30.2890119090115,14.9747261825525
"2066",2066,"Now to see these people in power  determining  the outcome of the world where every progressive idea is being smothered by a bunch of narrow right-wing reactionary people in power in the world, it's unacceptable.",23.8461538461538,19.2307692307692,13,17.0970082853022,18.9127551586835
"2067",2067,"Declaration by the Co-Investigating Judges : The six new documents ( ERN 00052994-00002416-00002422-00002436-00006726-00052992 ) submitted by the Co-prosecutors, are  annexed  to the case file further to this Written Record.",30,30,12,0,0
"2068",2068,"We're trying to do the Mozambican -LSB- unclear -RSB- but then if it's necessary people like myself created -LSB- unclear -RSB- I do n't  know  why he picked me out but several -LSB- unclear -RSB- it must be done, it's urgent, it's priority.",1.66666666666667,-14.1666666666667,12,29.1807325390428,15.0504203102489
"2069",2069,"No, and then - so the people who were on - I never got my indemnity, the ANC three  times  we were - twice I was ready with my bags and everything and at that time okay, we wait.",6.92307692307692,11.5384615384615,13,24.9615088301353,15.191090506255
"2070",2070,"I, at that point then went back to the car and grabbed the poison antidote kit out of the car, not knowing what to expect or what was next,  came  back to the site, and at that point, you know, the decision was made we were going to split up a little bit, and there were going to be some forward triage and treatment areas.",20,25,12,23.3549683248457,11.6774841624228
"2071",2071,"We were  just  uh, relating, just talking it over and just everybody had sort of a story to uh, I don't, I just -- at the end of the day, I always thought here was another day and we were just talking about uh, experiences, exchanging uh, experiences.",15.3846153846154,17.6923076923077,13,22.588855886397,14.2325016270543
"2072",2072,"I was  concerned  about the location of Captain Nahmod and that group of people he was treating.",30,25,12,0,17.3205080756888
"2073",2073,"I would like to confirm that Pon was  skillful  in imitating writing and he could have done it in this case to show to the prisoner.",27.5,27.5,12,6.21581560508061,6.21581560508061
"2074",2074,"And it's across the board ; so it's between black and white, within the black community itself I  mean  recently we have had this whole debacle about you know about Mogen Ngema's song.",18.4615384615385,17.6923076923077,13,21.9264504826757,16.9085018821135
"2075",2075,"I'll always remember that - okay young girls, they started joking with us and so on - they were joking with us and turn there to  go  and shoot people.",23.8461538461538,20.7692307692308,13,16.6024403519792,16.5637850251377
"2076",2076,"And on that particular day there was an incident where there was a stone thrown at the rector's window while he was  looking  out at the time.",30,30,12,0,0
"2077",2077,"I never  knew  my grandfather, but he had brothers who were pretty well off here, and many of them owned furniture factories and businesses.",25,-27.5,12,17.3205080756888,8.66025403784439
"2078",2078,"I shall read these documents and will give you my observations, if any, next time, but I maintain that I never  had  any direct contact with those responsible for units, whether Sou Mett or anyone else.",30,-25,12,0,17.3205080756888
"2079",2079,"So we came to Cleveland and this friend of mine said to me, ` ` You know what, we  have  friends in Detroit.",30,30,12,0,0
"2080",2080,"We really didn't leave Trpinje at the time and when we were attacked, around seven, eight in the evening, or early in the morning, they would  shoot  from all directions, we didn't know where to hide.",20.8333333333333,23.3333333333333,12,17.8164037455442,10.7308673997732
"2081",2081,"You just think, well, I guess this is how it ends, this is it, not knowing what the hell had happened and just start  choking  and gagging.",22.3076923076923,17.6923076923077,13,16.9085018821135,18.3275049010343
"2082",2082,"During this cooperation, for example, if I have a problem, if they hate me, mistreat me, then please  help  me.",-6.25,3.125,16,28.4897642437888,7.9320026895272
"2083",2083,"An I, looking at that food I ate, and ate and he  gave  me enough bread and enough food.",26.6666666666667,26.6666666666667,12,8.87625364598595,8.87625364598595
"2084",2084,"Rule 8 specifies : ` ` Do not make pretexts about Kampuchea Krom so as to  hide  your true existence as a traitor . '.",5,5,12,11.6774841624228,11.6774841624228
"2085",2085,"They did n't want ID's, they did n't want to be Christian because they were fighting the white religion, versus what was  real  and true religion.",11.4285714285714,11.4285714285714,14,27.6953600271411,18.7522892375398
"2086",2086,"If you need anything  come  over here.",4,8,15,26.1315354094845,10.8232553856433
"2087",2087,"I  took  my shield out and knocked my shield against the glass.",30,30,12,0,0
"2088",2088,"So I don't  know  what his last name is.",15,-22.5,12,27.1360210119987,13.5680105059994
"2089",2089,"No when I  moved  to Chatsworth there were two factors which made us split up.",30,30,12,0,0
"2090",2090,"Mrs Naidu,  thank  you for allowing us your time.",18,18,15,24.8423601363247,15.2127765851133
"2091",2091,"And maybe in a way when the Autonomy fell apart, maybe this  reinforced  our firing power a little since a lot of ammunition was captured.",8.33333333333333,13.3333333333333,12,19.9240983979124,10.7308673997732
"2092",2092,"I  respected  this summons and was transferred to Phnom Penh.",30,30,12,0,0
"2093",2093,"And then there was this pressure on the ANC that certain attacks of the ANC that were either bungled or was not - did n't coincide with proper policy of the ANC, like not attacking civilians and so forth, that we should also - there was a lot of pressure from the right also on the ANC to also  go  do certain things.",10.625,10.625,16,25.9406373604556,13.8894444333338
"2094",2094,"There were very few left, however, I  remember  seeing S-21 lists carrying the names of Vietnamese who were still living in Cambodia.",28,28,10,6.32455532033676,6.32455532033676
"2095",2095,"As much  training  as we get, MCIs and things like that every year, I never want to see this again.",11.6666666666667,9.16666666666667,12,26.5718009562883,18.8092498199125
"2096",2096,"I think they will remember her, you  know , with mixed emotions, really.",11,17,10,23.3095116493961,12.5166555703457
"2097",2097,"And I think our activity,  actions  also, in some way, made our parents more aware.",12.7272727272727,10.9090909090909,11,16.7874411932904,12.2102788293679
"2098",2098,"That developed into, I  came  home and suddenly I find myself facing the responsibilities of a new life.",30,24,10,0,18.9736659610103
"2099",2099,"I said I can  swim .",28,28,10,6.32455532033676,6.32455532033676
"2100",2100,"But that was denied to me and the punishment was I had to have my hair, I don't -- no one else did -- they shaved off my hair  leaving  me with the size of a shaving brush, leaving it in the middle.",13.8461538461538,13.8461538461538,13,26.3117405792109,15.5662356498831
"2101",2101,"In the process of procuring them, I ran into a Firefighter Patrick Cleary, who  works  in the press office.",23.6363636363636,23.6363636363636,11,18.0403587950613,12.0604537831105
"2102",2102,"Just by me directing them in that direction and being -- using the tone of voice that I did, it  helped  them because they approached -- but they did n't find the men they were looking for, they were being taken care of.",22.7272727272727,20.9090909090909,11,18.4883255547435,15.7826141399614
"2103",2103,"I m trying to think . . . I  know  that they had, I think, all the units go to Manhattan South and all the supervisors stay on Citywide.",12,18,10,23.4757558155453,12.2927259430572
"2104",2104,"I called my father at work, who is now a security officer in the Marriott on 48th and Lexington, so he was very  happy  to hear my voice.",30,30,10,0,0
"2105",2105,"In Bergen-Belsen we were waiting for the, for the DP -- we became like DPs here and whatever we  had  we, we gave up.",23.6363636363636,23.6363636363636,11,18.0403587950613,12.0604537831105
"2106",2106,"The colour of the new busses, how did it come about, because from then on green mamba went and the blue line  went .",11.4285714285714,11.4285714285714,14,27.6953600271411,14.6009182309474
"2107",2107,"That he is treated, don't want to express myself ugly, so they just expelled and  excluded  from Muslim corpus each member and sympathizer and not to say each citizen of Autonomous province.",13.6363636363636,19.0909090909091,11,28.0259619898148,15.1357493732854
"2108",2108,"They placed his body on the ground, and we all kneeled around it and  prayed .",24.5454545454545,19.0909090909091,11,18.0906806746658,20.2259958738973
"2109",2109,"But when we saw that their wives and children were  leaving  in masses somewhere else or moving things from their homes and leaving to ethnically pure villages.",23.6363636363636,20,11,18.0403587950613,17.8885438199983
"2110",2110,"As I said, I came to change my clothes and in the morning at 4 o'clock I got up, at quarter to 5 the  shooting  started.",22.7272727272727,22.7272727272727,11,17.9392915639995,11.908743922773
"2111",2111,"I've seen young chaps really you  know  active and they were not going to give in.",5,17,10,30.2765035409749,14.9443411809733
"2112",2112,"Brotherhood and Unity, one country, you  know  . . . Recognition of that status.",7.27272727272727,15.4545454545455,11,29.6954235837474,15.0755672288882
"2113",2113,"That was kind of like, ` ` Guys, just don't  cross  the median for a few minutes . '.",10,-0.769230769230769,13,24.8327740429189,16.5637850251377
"2114",2114,"That we are humanitarian and that we didn't just  surround  them and kept them without anything.",17.2727272727273,-9.09090909090909,11,24.1209075662211,23.4326889001435
"2115",2115,"Since Nath's era, there were four types of torture that were used with the approval from Son Sen : One, beating the detainees with a stick, two electroshocks, three  covering  the head with a plastic bag to suffocate, and four covering the mouth and nose with a towel and pour cold water from a kettle.",22.7272727272727,17.2727272727273,11,18.4883255547435,20.0454030096225
"2116",2116,"They said, -  Are  you the one who put mines in . . ., how many did you put, did you blow my leg of.",0,9,10,23.094010767585,11.9721899973786
"2117",2117,"We  have  a house, it's a five member family, grandfather has some pension, I have some benefits, but all of it is little for a life.",24.5454545454545,24.5454545454545,11,18.0906806746658,12.1355975243384
"2118",2118,"So then Professor Son Sen told me to tell Comrade Hor that, starting from that time, not to decide unilaterally to  take  out any victims, and he instructed to have Hor ask my opinion first, before taking them.",20.9090909090909,0.909090909090909,11,18.6839746598766,25.4772625902178
"2119",2119,"And I saw somebody coming up the driveway and I immediately thought it was the police because there was this person  walking  very quietly.",24.5454545454545,19.0909090909091,11,18.0906806746658,20.2259958738973
"2120",2120,"It reminds me of when I  went  to the Soviet Union, there was an equal passion there when communism came, people were willing to give up their family life, just to build a socialist country or communist country.",29,25,10,3.16227766016838,15.8113883008419
"2121",2121,"So it's not me, but the events that happened since then, that confirm that I can deny something, but in order for me to  deny  it there has to be ` ` corpus delicti'' as they call it.",2.30769230769231,0.769230769230769,13,27.7350098112615,13.2045058354705
"2122",2122,"People start  running , yelling another plane hit the building.",30,24,10,0,18.9736659610103
"2123",2123,"I gave you the only indications I was in a position to  provide , concerning M-13A and M-13B.",10.8333333333333,10,12,25.7464325272219,16.5144564768954
"2124",2124,"But he did it and I think God helped what he did because suppose now we said no, we want to have a civil  war  ; we were heading for a civil war.",10,12.5,12,25.5840859626733,13.5680105059994
"2125",2125,"Because one time I was  lucky , the second time might not be that lucky.",25,21,10,8.49836585598798,16.6332999331662
"2126",2126,"And the man  looked , whether he heard us or not I really don't know, I have no way of telling and we moved out of that town towards the Polish border.",24,20,10,9.66091783079296,16.996731711976
"2127",2127,"But the Black students were very close and they met and they  engaged  on all -- you know because it was such a -- because people had come from all over.",19.0909090909091,13.6363636363636,11,19.2117388356939,19.6329963442809
"2128",2128,"And maybe you could write a letter -- and he give me the -- that I  help  the people, that I never did nothing wrong and maybe I could join my wife and be at home.",15.4545454545455,15.4545454545455,11,18.0906806746658,12.1355975243384
"2129",2129,"I told him that I heard them on the radio anyone south of the event should go to the ferry terminal ; everybody north should  go  to Chelsea Piers.",20.9090909090909,20.9090909090909,11,18.6839746598766,13.00349603341
